stkcd_01,year,coname_cn_01,prvn_01,pftn_01,indusb_01,indcodeb_01,isam,pannrsm,repat,relation,trasub,direction,coname_cn_02,prvn_02,pftn_02,corebs,period
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,80000000,0.016679524,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,100000000,0.020849405,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,120000000,0.025019286,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,80000000,0.016679524,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,200000000,0.041698809,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,39000000,0.008131268,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,1000000000,0.208494047,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,420000000,0.0875675,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,980000000,0.204324167,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603797,2024,广东联泰环保股份有限公司,广东省,汕头市,生态保护和环境治理业,N77,204000000,0.042532786,6,1,1,2,广东省联泰集团有限公司,广东省,汕头市,建筑行业,Post-COVID
603808,2017,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,79000000,1,13,6,1,2,深圳前海复星长歌时尚产业投资基金(有限合伙),广东省,,,Pre-COVID
603808,2018,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,135820946.1,1,13,12,1,2,广东华悦国际发展投资控股集团有限公司,广东省,深圳市,,Pre-COVID
603808,2019,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1047614.59,0.431008171,1,6,1,2,亚太专业电子商务有限公司,香港特别行政区,,,Pre-COVID
603808,2019,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1382999.63,0.568991829,1,6,1,2,易亚国际控股有限公司,香港特别行政区,,,Pre-COVID
603808,2019,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,2592856.35,0.878146745,1,6,1,1,亚太专业电子商务有限公司,香港特别行政区,,,Pre-COVID
603808,2019,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,359789.51,0.121853255,1,6,1,1,易亚国际控股有限公司,香港特别行政区,,,Pre-COVID
603808,2020,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,4734499.59,0.78791481,1,7,1,2,上海百秋网络科技有限公司,上海市,,,During-COVID
603808,2020,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1274398.24,0.21208519,1,12,1,2,深圳全棉时代科技有限公司,广东省,,,During-COVID
603808,2021,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,6456066.53,1,1,7,1,2,上海百秋尚美科技服务集团股份有限公司,上海市,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1000000,0.058823529,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1000000,0.058823529,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1000000,0.058823529,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1000000,0.058823529,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1000000,0.058823529,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,2000000,0.117647059,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,2000000,0.117647059,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,4000000,0.235294118,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,2000000,0.117647059,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,1000000,0.058823529,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,700000,0.041176471,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,300000,0.017647059,5,12,1,1,深圳市马亚诺实业有限公司,广东省,,,During-COVID
603808,2022,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,5067265.42,1,1,7,1,2,上海百秋尚美科技服务集团股份有限公司,上海市,,,During-COVID
603808,2023,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,6042554.7,1,1,7,1,2,上海百秋尚美科技服务集团股份有限公司,上海市,,,Post-COVID
603808,2024,深圳歌力思服饰股份有限公司,广东省,深圳市,纺织服装、服饰业,C18,4105761.21,1,1,7,1,2,上海百秋尚美科技服务集团股份有限公司,上海市,,,Post-COVID
603813,2017,广东原尚物流股份有限公司,广东省,广州市,道路运输业,G54,66000,1,7,1,1,2,广州原尚投资有限公司,广东省,广州市,投资控股,Pre-COVID
603813,2018,广东原尚物流股份有限公司,广东省,广州市,道路运输业,G54,66000,0.5,7,1,1,2,原尚投资控股有限公司,广东省,广州市,投资控股,Pre-COVID
603813,2018,广东原尚物流股份有限公司,广东省,广州市,道路运输业,G54,66000,0.5,7,1,1,2,原尚投资控股有限公司,广东省,广州市,商务服务业,Pre-COVID
603813,2019,广东原尚物流股份有限公司,广东省,广州市,道路运输业,G54,49500,1,7,1,1,2,原尚投资控股有限公司,广东省,广州市,投资控股,Pre-COVID
603813,2019,广东原尚物流股份有限公司,广东省,广州市,道路运输业,G54,223092.42,1,13,1,1,2,原尚投资控股有限公司,广东省,广州市,投资控股,Pre-COVID
603813,2020,广东原尚物流股份有限公司,广东省,广州市,道路运输业,G54,1584905.69,1,3,3,1,2,广州荟宏科技有限公司,广东省,广州市,,During-COVID
